500, 876, 80000, 0.843607305936073, 2.57648401826484, 0.791095890410959, 2.199908722447206
1500, 2382, 240000, 0.8786666666666667, 5.306666666666667, 1.8666666666666667, 4.682146843492985
2500, 3955, 400000, 0.8762376237623762, 5.558168316831683, 2.4232673267326734, 4.261095468683334
3500, 5512, 560000, 0.819300518134715, 6.066062176165803, 3.63860103626943, 2.9945209559555037
4500, 6975, 720000, 0.8189300411522634, 7.344307270233196, 4.979423868312757, 2.857592846723005
5500, 8370, 880000, 0.7521551724137931, 7.982758620689655, 6.412356321839081, 2.1287574020867375
